Tmin,Tmax,Pr,Date,Lat,Lon,,,,,,
16.699999999999999,24.5,-99.9,13/11/2021,-31776,-52359,,,,,,
18.399999999999999,30.100000000000001,-99.9,14/11/2021,-31776,-52359,,,,,,
19.5,27.300000000000001,-99.9,15/11/2021,-31776,-52359,,,,,,
19.699999999999999,28.899999999999999,-99.9,16/11/2021,-31776,-52359,,,,,,
13.300000000000001,20.199999999999999,-99.9,17/11/2021,-31776,-52359,,,,,,
8.9000000000000004,22.600000000000001,-99.9,18/11/2021,-31776,-52359,,,,,,
11,25.300000000000001,-99.9,19/11/2021,-31776,-52359,,,,,,
13.6,21.899999999999999,-99.9,20/11/2021,-31776,-52359,,,,,,
14.9,33.700000000000003,-99.9,21/11/2021,-31776,-52359,,,,,,
16.300000000000001,36.399999999999999,-99.9,22/11/2021,-31776,-52359,,,,,,
18,24.399999999999999,-99.9,23/11/2021,-31776,-52359,,,,,,
11.9,27.800000000000001,-99.9,24/11/2021,-31776,-52359,,,,,,
16.399999999999999,27.899999999999999,-99.9,25/11/2021,-31776,-52359,,,,,,
20,26.5,-99.9,26/11/2021,-31776,-52359,,,,,,
19.5,24.699999999999999,-99.9,27/11/2021,-31776,-52359,,,,,,
19.899999999999999,25.699999999999999,-99.9,28/11/2021,-31776,-52359,,,,,,
18.300000000000001,27,-99.9,29/11/2021,-31776,-52359,,,,,,
18.5,24.399999999999999,-99.9,30/11/2021,-31776,-52359,,,,,,
16.899999999999999,23.600000000000001,-99.9,01/12/2021,-31776,-52359,,,,,,
13.199999999999999,24,-99.9,02/12/2021,-31776,-52359,,,,,,
15.6,25.199999999999999,-99.9,03/12/2021,-31776,-52359,,,,,,
16.600000000000001,25.199999999999999,-99.9,04/12/2021,-31776,-52359,,,,,,
19.899999999999999,27,-99.9,05/12/2021,-31776,-52359,,,,,,
16.5,26.399999999999999,-99.9,06/12/2021,-31776,-52359,,,,,,
16.100000000000001,25.399999999999999,-99.9,07/12/2021,-31776,-52359,,,,,,
16.899999999999999,26.300000000000001,-99.9,08/12/2021,-31776,-52359,,,,,,
17.199999999999999,26.399999999999999,-99.9,09/12/2021,-31776,-52359,,,,,,
13.6,25.600000000000001,-99.9,10/12/2021,-31776,-52359,,,,,,
15.699999999999999,27.199999999999999,-99.9,11/12/2021,-31776,-52359,,,,,,
15.9,29.300000000000001,-99.9,12/12/2021,-31776,-52359,,,,,,
20.800000000000001,30.699999999999999,-99.9,13/12/2021,-31776,-52359,,,,,,
19.600000000000001,21.699999999999999,-99.9,14/12/2021,-31776,-52359,,,,,,
17.899999999999999,21.899999999999999,-99.9,15/12/2021,-31776,-52359,,,,,,
21.300000000000001,27.399999999999999,-99.9,16/12/2021,-31776,-52359,,,,,,
19.199999999999999,25.899999999999999,-99.9,17/12/2021,-31776,-52359,,,,,,
19,25.699999999999999,-99.9,18/12/2021,-31776,-52359,,,,,,
19.800000000000001,27.100000000000001,-99.9,19/12/2021,-31776,-52359,,,,,,
19.899999999999999,29,-99.9,20/12/2021,-31776,-52359,,,,,,
18.899999999999999,27.300000000000001,-99.9,21/12/2021,-31776,-52359,,,,,,
18.300000000000001,27.399999999999999,-99.9,22/12/2021,-31776,-52359,,,,,,
15.5,26.800000000000001,-99.9,23/12/2021,-31776,-52359,,,,,,
15.6,26.899999999999999,-99.9,24/12/2021,-31776,-52359,,,,,,
17.100000000000001,28.800000000000001,-99.9,25/12/2021,-31776,-52359,,,,,,
20.800000000000001,28.600000000000001,-99.9,26/12/2021,-31776,-52359,,,,,,
14.300000000000001,30.600000000000001,-99.9,27/12/2021,-31776,-52359,,,,,,
14.5,28.699999999999999,-99.9,28/12/2021,-31776,-52359,,,,,,
16.600000000000001,29,-99.9,29/12/2021,-31776,-52359,,,,,,
20.600000000000001,30.399999999999999,-99.9,30/12/2021,-31776,-52359,,,,,,
22.5,31.199999999999999,-99.9,31/12/2021,-31776,-52359,,,,,,
22.100000000000001,31.300000000000001,-99.9,01/01/2022,-31776,-52359,,,,,,
22.300000000000001,26.699999999999999,-99.9,02/01/2022,-31776,-52359,,,,,,
18.300000000000001,33.200000000000003,-99.9,03/01/2022,-31776,-52359,,,,,,
24.100000000000001,33.5,-99.9,04/01/2022,-31776,-52359,,,,,,
21.100000000000001,25.300000000000001,-99.9,05/01/2022,-31776,-52359,,,,,,
15.4,26.5,-99.9,06/01/2022,-31776,-52359,,,,,,
17.899999999999999,27.600000000000001,-99.9,07/01/2022,-31776,-52359,,,,,,
17.5,27.699999999999999,-99.9,08/01/2022,-31776,-52359,,,,,,
19.899999999999999,28.100000000000001,-99.9,09/01/2022,-31776,-52359,,,,,,
16.199999999999999,29.5,-99.9,10/01/2022,-31776,-52359,,,,,,
17.600000000000001,31.699999999999999,-99.9,11/01/2022,-31776,-52359,,,,,,
18.100000000000001,34.399999999999999,-99.9,12/01/2022,-31776,-52359,,,,,,
18.899999999999999,31.300000000000001,-99.9,13/01/2022,-31776,-52359,,,,,,
21.600000000000001,36.299999999999997,-99.9,14/01/2022,-31776,-52359,,,,,,
22.399999999999999,39.600000000000001,-99.9,15/01/2022,-31776,-52359,,,,,,
23.899999999999999,38,-99.9,16/01/2022,-31776,-52359,,,,,,
23.399999999999999,29.199999999999999,-99.9,17/01/2022,-31776,-52359,,,,,,
21.699999999999999,30.100000000000001,-99.9,18/01/2022,-31776,-52359,,,,,,
18.699999999999999,34.899999999999999,-99.9,19/01/2022,-31776,-52359,,,,,,
24.300000000000001,34.200000000000003,-99.9,20/01/2022,-31776,-52359,,,,,,
23.399999999999999,32.5,-99.9,21/01/2022,-31776,-52359,,,,,,
24.699999999999999,35.100000000000001,-99.9,22/01/2022,-31776,-52359,,,,,,
24.100000000000001,32.5,-99.9,23/01/2022,-31776,-52359,,,,,,
23.5,32.700000000000003,-99.9,24/01/2022,-31776,-52359,,,,,,
21.699999999999999,32.5,-99.9,25/01/2022,-31776,-52359,,,,,,
24.399999999999999,31.399999999999999,-99.9,26/01/2022,-31776,-52359,,,,,,
19.800000000000001,26.699999999999999,-99.9,27/01/2022,-31776,-52359,,,,,,
16.5,26.899999999999999,-99.9,28/01/2022,-31776,-52359,,,,,,
16.100000000000001,27.300000000000001,-99.9,29/01/2022,-31776,-52359,,,,,,
16.800000000000001,28.899999999999999,-99.9,30/01/2022,-31776,-52359,,,,,,
17.699999999999999,31.300000000000001,-99.9,31/01/2022,-31776,-52359,,,,,,
15.1,28,-99.9,01/02/2022,-31776,-52359,,,,,,
17.899999999999999,30.199999999999999,-99.9,02/02/2022,-31776,-52359,,,,,,
22.800000000000001,33.5,-99.9,03/02/2022,-31776,-52359,,,,,,
21.699999999999999,27.699999999999999,-99.9,04/02/2022,-31776,-52359,,,,,,
21,29.199999999999999,-99.9,05/02/2022,-31776,-52359,,,,,,
17.899999999999999,24.800000000000001,-99.9,06/02/2022,-31776,-52359,,,,,,
15.9,25.699999999999999,-99.9,07/02/2022,-31776,-52359,,,,,,
16.399999999999999,26.5,-99.9,08/02/2022,-31776,-52359,,,,,,
15.300000000000001,27,-99.9,09/02/2022,-31776,-52359,,,,,,
14.699999999999999,28.5,-99.9,10/02/2022,-31776,-52359,,,,,,
22,30.100000000000001,-99.9,11/02/2022,-31776,-52359,,,,,,
22.800000000000001,26.899999999999999,-99.9,12/02/2022,-31776,-52359,,,,,,
18,25.399999999999999,-99.9,13/02/2022,-31776,-52359,,,,,,
14.4,28.100000000000001,-99.9,14/02/2022,-31776,-52359,,,,,,
14.1,30.300000000000001,-99.9,15/02/2022,-31776,-52359,,,,,,
16.199999999999999,30.199999999999999,-99.9,16/02/2022,-31776,-52359,,,,,,
17.899999999999999,29.699999999999999,-99.9,17/02/2022,-31776,-52359,,,,,,
18.199999999999999,29.800000000000001,-99.9,18/02/2022,-31776,-52359,,,,,,
18,29.600000000000001,-99.9,19/02/2022,-31776,-52359,,,,,,
18.899999999999999,31.300000000000001,-99.9,20/02/2022,-31776,-52359,,,,,,
21.899999999999999,32.5,-99.9,21/02/2022,-31776,-52359,,,,,,
19.600000000000001,29.800000000000001,-99.9,22/02/2022,-31776,-52359,,,,,,
18.600000000000001,29.300000000000001,-99.9,23/02/2022,-31776,-52359,,,,,,
18.5,30.300000000000001,-99.9,24/02/2022,-31776,-52359,,,,,,
22.199999999999999,33.399999999999999,-99.9,25/02/2022,-31776,-52359,,,,,,
20.600000000000001,33.299999999999997,-99.9,26/02/2022,-31776,-52359,,,,,,
23.899999999999999,29.600000000000001,-99.9,27/02/2022,-31776,-52359,,,,,,
21.899999999999999,25,-99.9,28/02/2022,-31776,-52359,,,,,,
17.899999999999999,27.100000000000001,-99.9,01/03/2022,-31776,-52359,,,,,,
15.4,31.800000000000001,-99.9,02/03/2022,-31776,-52359,,,,,,
18.199999999999999,29.5,-99.9,03/03/2022,-31776,-52359,,,,,,
17.899999999999999,30.699999999999999,-99.9,04/03/2022,-31776,-52359,,,,,,
21.199999999999999,33.299999999999997,-99.9,05/03/2022,-31776,-52359,,,,,,
21.5,27.5,-99.9,06/03/2022,-31776,-52359,,,,,,
21.600000000000001,32.200000000000003,-99.9,07/03/2022,-31776,-52359,,,,,,
17.5,28.5,-99.9,08/03/2022,-31776,-52359,,,,,,
17.899999999999999,27.100000000000001,-99.9,09/03/2022,-31776,-52359,,,,,,
20.100000000000001,27.800000000000001,-99.9,10/03/2022,-31776,-52359,,,,,,
18.699999999999999,24.699999999999999,-99.9,11/03/2022,-31776,-52359,,,,,,
13.199999999999999,24.100000000000001,-99.9,12/03/2022,-31776,-52359,,,,,,
13.800000000000001,21.899999999999999,-99.9,13/03/2022,-31776,-52359,,,,,,
17.699999999999999,22.399999999999999,-99.9,14/03/2022,-31776,-52359,,,,,,
16,27.600000000000001,-99.9,15/03/2022,-31776,-52359,,,,,,
17.5,28.699999999999999,-99.9,16/03/2022,-31776,-52359,,,,,,
16.699999999999999,29.5,-99.9,17/03/2022,-31776,-52359,,,,,,
20.300000000000001,32.5,-99.9,18/03/2022,-31776,-52359,,,,,,
